key,name,address,district,mapped_region_id,lat,lng
"서울 마포구 포은로 146 (망원동, 명현빌딩) b1층","서울 마포구 포은로 146 (망원동, 명현빌딩) b1층","서울 마포구 포은로 146 (망원동, 명현빌딩) b1층",마포구,seoul,37.5665,126.9018
서울 마포구 포은로 73 (망원동) 웅장 골목,서울 마포구 포은로 73 (망원동) 웅장 골목,서울특별시 마포구 포은로 73 길찾기 우편번호04017지번서울특별시 마포구 망원동 395-5 ...,마포구,seoul,37.5665,126.9018
서울 마포구 포은로8길 11 (망원동) 가운데 매장,서울 마포구 포은로8길 11 (망원동) 가운데 매장,서울 마포구 포은로8길 11 (망원동) 가운데 매장,마포구,seoul,37.5665,126.9018
서울 마포구 홍익로2길 7 (서교동) 2F,서울 마포구 홍익로2길 7 (서교동) 2F,서울 마포구 홍익로2길 7 (서교동) 2F,마포구,seoul,37.5665,126.9018
서울 마포구 홍익로2길 7 (서교동) 3층,서울 마포구 홍익로2길 7 (서교동) 3층,정보 없음,마포구,,37.5665,126.9018
"서울 마포구 홍익로3길 20 (서교동, 서교오피스텔) 진단일정 최소 2일전까지 문자로 예약자명, 정확한 위치 및 안내사항 전송해드립니다.","서울 마포구 홍익로3길 20 (서교동, 서교오피스텔) 진단일정 최소 2일전까지 문자로 예약자명, 정확한 위치 및 안내사항 전송해드립니다.",정보 없음,마포구,,37.5665,126.9018
서울 마포구 홍익로6길 23 (동교동) 3층 홍대반지만들기공방,서울 마포구 홍익로6길 23 (동교동) 3층 홍대반지만들기공방,정보 없음,마포구,,37.5665,126.9018
서울 상상나라극장,서울 상상나라극장,서울 광진구 능동 18,광진구,seoul,37.5507683230768,127.077550584743
서울 서대문구 신촌로 39 (창천동) 3층 302호 연플레이스,서울 서대문구 신촌로 39 (창천동) 3층 302호 연플레이스,서울특별시 서대문구 신촌로 39 길찾기 우편번호03785지번서울특별시 서대문구 창천동 502-10 ...,서대문구,seoul,37.5791,126.9368
서울 서대문구 연희로32길 51 서대문자연사박물관,서울 서대문구 연희로32길 51 서대문자연사박물관,서울특별시 서대문구 연희로32길 51 길찾기 우편번호03718서대문자연사박물관지번서울특별시 서대문구 연희동 141-52 ...,서대문구,seoul,37.5791,126.9368
서울 서대문구 증가로10길 82-35 (홍은동) 102호,서울 서대문구 증가로10길 82-35 (홍은동) 102호,서울 서대문구 증가로10길 82-35 (홍은동) 102호,서대문구,seoul,37.5791,126.9368
"서울 서대문구 통일로 251 서대문형무소역사관 
(검표 후 연락 주세요)","서울 서대문구 통일로 251 서대문형무소역사관 
(검표 후 연락 주세요)",정보 없음,서대문구,,37.5791,126.9368
"서울 서초구 강남대로 305 (서초동, 현대렉시온) 1424호","서울 서초구 강남대로 305 (서초동, 현대렉시온) 1424호","서울 서초구 강남대로 305 (서초동, 현대렉시온) 1424호",서초구,seoul,37.4837,127.0324
"서울 서초구 강남대로 359 (서초동, 대우도씨에빛2) 19층 1905호","서울 서초구 강남대로 359 (서초동, 대우도씨에빛2) 19층 1905호","서울 서초구 강남대로 359 (서초동, 대우도씨에빛2) 19층 1905호",서초구,seoul,37.4837,127.0324
서울 서초구 강남대로30길 72 (양재동) 지하 1층,서울 서초구 강남대로30길 72 (양재동) 지하 1층,서울 서초구 강남대로30길 72 (양재동) 지하 1층,서초구,seoul,37.4837,127.0324
"서울 서초구 강남대로61길 10 (서초동, 센터프라자) 4층","서울 서초구 강남대로61길 10 (서초동, 센터프라자) 4층",정보 없음,서초구,,37.4837,127.0324
"서울 서초구 강남대로61길 10 (서초동, 센터프라자) 703호","서울 서초구 강남대로61길 10 (서초동, 센터프라자) 703호",서울특별시 서초구 강남대로61길 10 길찾기 우편번호06614센터프라자지번서울특별시 서초구 서초동 1307-7 ...,서초구,seoul,37.4837,127.0324
"서울 서초구 남부순환로350길 21 (양재동, 유진빌딩) 2층 룰루스튜디오","서울 서초구 남부순환로350길 21 (양재동, 유진빌딩) 2층 룰루스튜디오","서울 서초구 남부순환로350길 21 (양재동, 유진빌딩) 2층 룰루스튜디오",서초구,seoul,37.4837,127.0324
"서울 서초구 방배로23길 14 (방배동, 영은빌딩) 지하1층 달빛꽃","서울 서초구 방배로23길 14 (방배동, 영은빌딩) 지하1층 달빛꽃",정보 없음,서초구,,37.4837,127.0324
"서울 서초구 방배로23길 14 (방배동, 영은빌딩) 지하1층 달빛꽃  트레이닝 센터","서울 서초구 방배로23길 14 (방배동, 영은빌딩) 지하1층 달빛꽃  트레이닝 센터","서울 서초구 방배로23길 14 (방배동, 영은빌딩) 지하1층 달빛꽃  트레이닝 센터",서초구,seoul,37.4837,127.0324
서울 서초구 방배중앙로25길 19 (방배동) 1층 라콤카페,서울 서초구 방배중앙로25길 19 (방배동) 1층 라콤카페,서울 서초구 방배중앙로25길 19 (방배동) 1층 라콤카페,서초구,seoul,37.4837,127.0324
서울 서초구 사평대로55길 29 (반포동) 2층 리오베플라워 스쿨,서울 서초구 사평대로55길 29 (반포동) 2층 리오베플라워 스쿨,서울특별시 서초구 사평대로55길 29 길찾기 우편번호06542지번서울특별시 서초구 반포동 739-11 ...,서초구,seoul,37.4837,127.0324
"서울 서초구 서초대로77길 17 (서초동, BLOCK77) 11층","서울 서초구 서초대로77길 17 (서초동, BLOCK77) 11층","서울 서초구 서초대로77길 17 (서초동, BLOCK77) 11층",서초구,seoul,37.4837,127.0324
"서울 서초구 신반포로11길 40 (반포동, 한강공원 반포 안내센터) 달빛광장","서울 서초구 신반포로11길 40 (반포동, 한강공원 반포 안내센터) 달빛광장","서울 서초구 신반포로11길 40 (반포동, 한강공원 반포 안내센터) 달빛광장",서초구,seoul,37.4837,127.0324
서울 서초구 신반포로23길 41 (잠원동,서울 서초구 신반포로23길 41 (잠원동,서울특별시 서초구 신반포로23길 41,서초구,seoul,37.5094382,127.0011826
"서울 서초구 잠원로 46-3 (잠원동, 이디엘) 305호","서울 서초구 잠원로 46-3 (잠원동, 이디엘) 305호","서울 서초구 잠원로 46-3 (잠원동, 이디엘) 305호",서초구,seoul,37.4837,127.0324
서울 서초구 주흥길 17 (반포동) 꽃집 건물 지층,서울 서초구 주흥길 17 (반포동) 꽃집 건물 지층,서울 서초구 주흥길 17 (반포동) 꽃집 건물 지층,서초구,seoul,37.4837,127.0324
"서울 서초구 효령로 99 (방배동, 효서빌딩) 효서빌딩 지하1층","서울 서초구 효령로 99 (방배동, 효서빌딩) 효서빌딩 지하1층",정보 없음,서초구,,37.4837,127.0324
"서울 성동구 고산자로 308 (마장동, 동남빌딩) (주소 변동)","서울 성동구 고산자로 308 (마장동, 동남빌딩) (주소 변동)",정보 없음,성동구,,37.5633,127.0371
서울 성동구 뚝섬로7길 6 (성수동2가) 3층,서울 성동구 뚝섬로7길 6 (성수동2가) 3층,서울 성동구 뚝섬로7길 6 (성수동2가) 3층,성동구,seoul,37.5633,127.0371
서울 성동구 상원길 44-1 (성수동1가) 2층 미술공방 감정선 성수점,서울 성동구 상원길 44-1 (성수동1가) 2층 미술공방 감정선 성수점,서울 성동구 상원길 44-1 (성수동1가) 2층 미술공방 감정선 성수점,성동구,seoul,37.5633,127.0371
"서울 성동구 서울숲2길 8-15 (성수동1가, 뚝섬승마훈련원) 서울숲, 뚝섬역 일대 및 서울 전역","서울 성동구 서울숲2길 8-15 (성수동1가, 뚝섬승마훈련원) 서울숲, 뚝섬역 일대 및 서울 전역",정보 없음,성동구,,37.5633,127.0371
서울 성동구 서울숲6길 22 (성수동1가) 4층,서울 성동구 서울숲6길 22 (성수동1가) 4층,서울 성동구 서울숲6길 22 (성수동1가) 4층,성동구,seoul,37.5633,127.0371
서울 성동구 성덕정길 103-39 (성수동2가) 1층 Deep atelier,서울 성동구 성덕정길 103-39 (성수동2가) 1층 Deep atelier,서울특별시 성동구 성덕정길 103-39 ...,성동구,seoul,37.5633,127.0371
"서울 성동구 성수이로 39 (성수동2가, 비호체육관) 2층","서울 성동구 성수이로 39 (성수동2가, 비호체육관) 2층",정보 없음,성동구,,37.5633,127.0371
서울 성동구 아차산로 54 (성수동1가) 4층,서울 성동구 아차산로 54 (성수동1가) 4층,서울 성동구 아차산로 54 (성수동1가) 4층,성동구,seoul,37.5633,127.0371
서울 성동구 연무장1길 18-1 (성수동2가) 2층 (한독고분자 위),서울 성동구 연무장1길 18-1 (성수동2가) 2층 (한독고분자 위),서울 성동구 연무장1길 18-1 (성수동2가) 2층 (한독고분자 위),성동구,seoul,37.5633,127.0371
서울 성동구 연무장길 49 (성수동2가) 원창실업 나동 3층 301호,서울 성동구 연무장길 49 (성수동2가) 원창실업 나동 3층 301호,서울 성동구 연무장길 49 (성수동2가) 원창실업 나동 3층 301호,성동구,seoul,37.5633,127.0371
"서울 성동구 연무장길 76 (성수동2가, 성수 AK 밸리) 211호 컬러온스튜디오","서울 성동구 연무장길 76 (성수동2가, 성수 AK 밸리) 211호 컬러온스튜디오","서울 성동구 연무장길 76 (성수동2가, 성수 AK 밸리) 211호 컬러온스튜디오",성동구,seoul,37.5633,127.0371
서울 성동구 왕십리로16가길 10-30 (성수동1가) 6층,서울 성동구 왕십리로16가길 10-30 (성수동1가) 6층,서울 성동구 왕십리로16가길 10-30 (성수동1가) 6층,성동구,seoul,37.5633,127.0371
서울 성동구 왕십리로4길 20 (성수동1가) 2층 아트아뜰리에,서울 성동구 왕십리로4길 20 (성수동1가) 2층 아트아뜰리에,정보 없음,성동구,,37.5633,127.0371
서울 성동구 한림말길 6 (옥수동) 1층 코지야드 작업실,서울 성동구 한림말길 6 (옥수동) 1층 코지야드 작업실,서울특별시 성동구 한림말길 6 길찾기 우편번호04736지번서울특별시 성동구 옥수동 226-3 ...,성동구,seoul,37.5633,127.0371
"서울 성북구 동소문로 지하 102 (동선동4가, 성신여대입구역) 성신여대 입구역 부근 연습실","서울 성북구 동소문로 지하 102 (동선동4가, 성신여대입구역) 성신여대 입구역 부근 연습실","서울 성북구 동소문로 지하 102 (동선동4가, 성신여대입구역) 성신여대 입구역 부근 연습실",성북구,seoul,37.5891,127.0182
서울 성북구 동소문로18길 24-22 (동소문동5가) 2층,서울 성북구 동소문로18길 24-22 (동소문동5가) 2층,서울 성북구 동소문로18길 24-22 (동소문동5가) 2층,성북구,seoul,37.5891,127.0182
"서울 성북구 보문로34가길 5 (동선동3가, 동진빌딩) 3층 302호","서울 성북구 보문로34가길 5 (동선동3가, 동진빌딩) 3층 302호",정보 없음,성북구,,37.5891,127.0182
서울 성북구 오패산로4길 49 (하월곡동) 지하 1층,서울 성북구 오패산로4길 49 (하월곡동) 지하 1층,서울 성북구 오패산로4길 49 (하월곡동) 지하 1층,성북구,seoul,37.5891,127.0182
서울 성북구 정릉로 314 (정릉동) Ordinary One,서울 성북구 정릉로 314 (정릉동) Ordinary One,정보 없음,성북구,,37.5891,127.0182
"서울 성북구 화랑로1길 7 (하월곡동, 베로니스) 베로니스106호 솜씨공간 성북점","서울 성북구 화랑로1길 7 (하월곡동, 베로니스) 베로니스106호 솜씨공간 성북점",정보 없음,성북구,,37.5891,127.0182
"서울 송파구 가락로 140 (송파동, 아이앤비빌딩) 4층 화실 봄, 그리고","서울 송파구 가락로 140 (송파동, 아이앤비빌딩) 4층 화실 봄, 그리고",서울특별시 송파구 가락로 140 길찾기 우편번호05676아이앤비빌딩지번서울특별시 송파구 송파동 98-4 ...,송파구,seoul,37.5145,127.1066
"서울 송파구 가락로30길 17 (송파동) 102호, 티키티키베이크","서울 송파구 가락로30길 17 (송파동) 102호, 티키티키베이크","서울 송파구 가락로30길 17 (송파동) 102호, 티키티키베이크",송파구,seoul,37.5145,127.1066
서울 송파구 백제고분로 288 (석촌동) B1 이글펜싱클럽,서울 송파구 백제고분로 288 (석촌동) B1 이글펜싱클럽,서울 송파구 백제고분로 288 (석촌동) B1 이글펜싱클럽,송파구,seoul,37.5145,127.1066
"서울 송파구 백제고분로 509 (방이동, 대종빌딩) 1006호","서울 송파구 백제고분로 509 (방이동, 대종빌딩) 1006호","서울 송파구 백제고분로 509 (방이동, 대종빌딩) 1006호",송파구,seoul,37.5145,127.1066
"서울 송파구 백제고분로 지하 368 (석촌동, 석촌역) ..","서울 송파구 백제고분로 지하 368 (석촌동, 석촌역) ..","서울 송파구 백제고분로 지하 368 (석촌동, 석촌역) ..",송파구,seoul,37.5145,127.1066
"서울 송파구 백제고분로 지하 368 (석촌동, 석촌역) 수업표에 기재된 주소 확인 필요","서울 송파구 백제고분로 지하 368 (석촌동, 석촌역) 수업표에 기재된 주소 확인 필요","서울 송파구 백제고분로 지하 368 (석촌동, 석촌역) 수업표에 기재된 주소 확인 필요",송파구,seoul,37.5145,127.1066
서울 송파구 백제고분로40길 19-23 (석촌동) 지하,서울 송파구 백제고분로40길 19-23 (석촌동) 지하,서울 송파구 백제고분로40길 19-23 (석촌동) 지하,송파구,seoul,37.5145,127.1066
"서울 송파구 백제고분로42길 35-1 (송파동, 명성빌딩) 1층 드링킹드로잉","서울 송파구 백제고분로42길 35-1 (송파동, 명성빌딩) 1층 드링킹드로잉","서울 송파구 백제고분로42길 35-1 (송파동, 명성빌딩) 1층 드링킹드로잉",송파구,seoul,37.5145,127.1066
서울 송파구 백제고분로45길 24-18 (송파동) 202호 바라베이킹,서울 송파구 백제고분로45길 24-18 (송파동) 202호 바라베이킹,서울 송파구 백제고분로45길 24-18 (송파동) 202호 바라베이킹,송파구,seoul,37.5145,127.1066
서울 송파구 백제고분로45길 5 (송파동) 지하1층 플라비,서울 송파구 백제고분로45길 5 (송파동) 지하1층 플라비,서울특별시 송파구 백제고분로45길 5 길찾기 우편번호05621지번서울특별시 송파구 송파동 46 이 주소의 장소 플라비 예약 공방 서울 송파구 송파동 ...,송파구,seoul,37.5145,127.1066
서울 송파구 백제고분로45길 8 (송파동) 지하1층 감정선프로젝트 미술공방,서울 송파구 백제고분로45길 8 (송파동) 지하1층 감정선프로젝트 미술공방,서울 송파구 백제고분로45길 8 (송파동) 지하1층 감정선프로젝트 미술공방,송파구,seoul,37.5145,127.1066
서울 송파구 백제고분로7길 8-39 (잠실동) 정희빌딩 B1 [온폴댄스&PT 잠실새내점],서울 송파구 백제고분로7길 8-39 (잠실동) 정희빌딩 B1 [온폴댄스&PT 잠실새내점],서울 송파구 백제고분로7길 8-39 (잠실동) 정희빌딩 B1 [온폴댄스&PT 잠실새내점],송파구,seoul,37.5145,127.1066
"서울 송파구 법원로4길 5 (문정동, 송파법조타운푸르지오) 125호 세도공","서울 송파구 법원로4길 5 (문정동, 송파법조타운푸르지오) 125호 세도공",서울특별시 송파구 법원로4길 5 길찾기 우편번호05855송파법조타운푸르지오시티지번서울특별시 송파구 문정동 652 ...,송파구,seoul,37.5145,127.1066
"서울 송파구 삼학사로 41 (삼전동, 현대빌딩) 3층","서울 송파구 삼학사로 41 (삼전동, 현대빌딩) 3층",서울 송파구 삼전동 ...,송파구,seoul,37.5145,127.1066
서울 송파구 새말로5길 6 (문정동) 지하1층,서울 송파구 새말로5길 6 (문정동) 지하1층,서울 송파구 새말로5길 6 (문정동) 지하1층,송파구,seoul,37.5145,127.1066
"서울 송파구 송파대로 567 (잠실동, 잠실주공아파트) 527동 건물입니다.","서울 송파구 송파대로 567 (잠실동, 잠실주공아파트) 527동 건물입니다.","서울 송파구 송파대로 567 (잠실동, 잠실주공아파트) 527동 건물입니다.",송파구,seoul,37.5145,127.1066
"서울 송파구 송파대로 지하 179 (문정동, 문정역) 부근 연습실/자세한 위치 솜씨당 채팅 확인 부탁드립니다!","서울 송파구 송파대로 지하 179 (문정동, 문정역) 부근 연습실/자세한 위치 솜씨당 채팅 확인 부탁드립니다!","서울 송파구 송파대로 지하 179 (문정동, 문정역) 부근 연습실/자세한 위치 솜씨당 채팅 확인 부탁드립니다!",송파구,seoul,37.5145,127.1066
서울 송파구 송파대로42길 16 (송파동) 2층,서울 송파구 송파대로42길 16 (송파동) 2층,서울 송파구 송파대로42길 16 (송파동) 2층,송파구,seoul,37.5145,127.1066
서울 송파구 송파대로44길 3 (송파동) 1층 로릭,서울 송파구 송파대로44길 3 (송파동) 1층 로릭,서울 송파구 송파대로44길 3 (송파동) 1층 로릭,송파구,seoul,37.5145,127.1066
서울 송파구 송파대로44길 3 (송파동) 2층,서울 송파구 송파대로44길 3 (송파동) 2층,정보 없음,송파구,,37.5145,127.1066
서울 송파구 송파대로49길 53 (석촌동) 3층,서울 송파구 송파대로49길 53 (석촌동) 3층,정보 없음,송파구,,37.5145,127.1066
"서울 송파구 양재대로 지하 1231 (방이동, 올림픽공원역) 올림픽수영장","서울 송파구 양재대로 지하 1231 (방이동, 올림픽공원역) 올림픽수영장","서울 송파구 양재대로 지하 1231 (방이동, 올림픽공원역) 올림픽수영장",송파구,seoul,37.5145,127.1066
"서울 송파구 오금로 235 (방이동, 젬스빌딩) 젬스빌딩 1층 시디즈 더 프로그레시브 송파","서울 송파구 오금로 235 (방이동, 젬스빌딩) 젬스빌딩 1층 시디즈 더 프로그레시브 송파",정보 없음,송파구,,37.5145,127.1066
서울 송파구 오금로16길 16 (송파동) 지하1층 라오크리저브,서울 송파구 오금로16길 16 (송파동) 지하1층 라오크리저브,서울 송파구 오금로16길 16 (송파동) 지하1층 라오크리저브,송파구,seoul,37.5145,127.1066
"서울 송파구 올림픽로 424 (방이동, 올림픽공원) 올림픽 공원 장미광장","서울 송파구 올림픽로 424 (방이동, 올림픽공원) 올림픽 공원 장미광장","서울 송파구 올림픽로 424 (방이동, 올림픽공원) 올림픽 공원 장미광장",송파구,seoul,37.5145,127.1066
"서울 송파구 올림픽로 지하 265 (신천동, 잠실역2호선) .","서울 송파구 올림픽로 지하 265 (신천동, 잠실역2호선) .","서울 송파구 올림픽로 지하 265 (신천동, 잠실역2호선) .",송파구,seoul,37.5145,127.1066
서울 송파구 잠실동 0 .,서울 송파구 잠실동 0 .,서울 송파구 잠실동 0 .,송파구,seoul,37.5145,127.1066
"서울 송파구 잠실로 12 (잠실동, 잠신중학교) 1","서울 송파구 잠실로 12 (잠실동, 잠신중학교) 1","서울 송파구 잠실로 12 (잠실동, 잠신중학교) 1",송파구,seoul,37.5145,127.1066
서울 앨버트 테일러 가옥(딜쿠샤),서울 앨버트 테일러 가옥(딜쿠샤),서울특별시 마포구 연남로3길 72 1층,마포구,seoul,37.5597398,126.9190981
"서울 영등포구 경인로77길 14 (문래동2가, 영문빌딩) 2층 유화월","서울 영등포구 경인로77길 14 (문래동2가, 영문빌딩) 2층 유화월",정보 없음,영등포구,,37.5264,126.8962
서울 영등포구 국제금융로6길 33 (여의도동) 라엘나스튜디오#사무실이 2개라서 필히!!! 수업전 주소확인 채팅문자 확인부탁드립니다.,서울 영등포구 국제금융로6길 33 (여의도동) 라엘나스튜디오#사무실이 2개라서 필히!!! 수업전 주소확인 채팅문자 확인부탁드립니다.,정보 없음,영등포구,,37.5264,126.8962
"서울 영등포구 국회대로50길 20 (영등포동7가, 포레나 영등포 센트럴) 영등포시장역 2번 출구에서 도보 15초","서울 영등포구 국회대로50길 20 (영등포동7가, 포레나 영등포 센트럴) 영등포시장역 2번 출구에서 도보 15초",정보 없음,영등포구,,37.5264,126.8962
서울 영등포구 당산로 161 (당산동4가) 3층,서울 영등포구 당산로 161 (당산동4가) 3층,서울 영등포구 당산로 161 (당산동4가) 3층,영등포구,seoul,37.5264,126.8962
서울 영등포구 당산로 223 (당산동5가) 2층 빌리엔젤 당산역점 (당산역 11번 출구),서울 영등포구 당산로 223 (당산동5가) 2층 빌리엔젤 당산역점 (당산역 11번 출구),서울 영등포구 당산로 223 (당산동5가) 2층 빌리엔젤 당산역점 (당산역 11번 출구),영등포구,seoul,37.5264,126.8962
서울 영등포구 당산로26길 7-1 (당산동3가) 1층 그림라이트,서울 영등포구 당산로26길 7-1 (당산동3가) 1층 그림라이트,서울 영등포구 당산로26길 7-1 (당산동3가) 1층 그림라이트,영등포구,seoul,37.5264,126.8962
서울 영등포구 당산로30길 6 (당산동3가) 3층 블루기타,서울 영등포구 당산로30길 6 (당산동3가) 3층 블루기타,서울 영등포구 당산로30길 6 (당산동3가) 3층 블루기타,영등포구,seoul,37.5264,126.8962
"서울 영등포구 대림로 152 (대림동, 연희빌딩) 연희빌딩 B1","서울 영등포구 대림로 152 (대림동, 연희빌딩) 연희빌딩 B1","서울 영등포구 대림로 152 (대림동, 연희빌딩) 연희빌딩 B1",영등포구,seoul,37.5264,126.8962
서울 영등포구 도림로 475 (문래동4가) 204호,서울 영등포구 도림로 475 (문래동4가) 204호,서울특별시 영등포구 도림로 475 길찾기 우편번호07288지번서울특별시 영등포구 문래동4가 7-1 ...,영등포구,seoul,37.5264,126.8962
서울 영등포구 도림로 485-1 (문래동4가) 2층,서울 영등포구 도림로 485-1 (문래동4가) 2층,서울 영등포구 도림로 485-1 (문래동4가) 2층,영등포구,seoul,37.5264,126.8962
서울 영등포구 도림로 485-1 (문래동4가) 2층 claridad,서울 영등포구 도림로 485-1 (문래동4가) 2층 claridad,정보 없음,영등포구,,37.5264,126.8962
서울 영등포구 도림로128가길 13-6 (문래동3가) 3층 레코드블루,서울 영등포구 도림로128가길 13-6 (문래동3가) 3층 레코드블루,서울 영등포구 도림로128가길 13-6 (문래동3가) 3층 레코드블루,영등포구,seoul,37.5264,126.8962
"서울 영등포구 도영로 66 (도림동, 영등포아트자이아파트) 아트자이후문상가 308호","서울 영등포구 도영로 66 (도림동, 영등포아트자이아파트) 아트자이후문상가 308호",서울특별시 영등포구 도영로 66 길찾기 우편번호07364영등포아트자이아파트지번서울특별시 영등포구 도림동 821 이 주소의 장소 영등포아트자이아파트아파트 서울 영등포구 도림동 ...,영등포구,seoul,37.5264,126.8962
서울 영등포구 선유로 108-5 (양평동1가) 1층,서울 영등포구 선유로 108-5 (양평동1가) 1층,서울 영등포구 선유로 108-5 (양평동1가) 1층,영등포구,seoul,37.5264,126.8962
"서울 영등포구 양산로 128 (당산동1가, 백양빌딩) 401호(공간04)","서울 영등포구 양산로 128 (당산동1가, 백양빌딩) 401호(공간04)","서울 영등포구 양산로 128 (당산동1가, 백양빌딩) 401호(공간04)",영등포구,seoul,37.5264,126.8962
서울 영등포구 양평로28마길 7 (양평동6가) 3층 서울볼더스,서울 영등포구 양평로28마길 7 (양평동6가) 3층 서울볼더스,서울 영등포구 양평로28마길 7 (양평동6가) 3층 서울볼더스,영등포구,seoul,37.5264,126.8962
서울 영등포구 여의대방로 149 (신길동) 5층,서울 영등포구 여의대방로 149 (신길동) 5층,정보 없음,영등포구,,37.5264,126.8962
"서울 영등포구 여의대방로 383 (여의도동, 경도빌딩) 323호 자연도자공방","서울 영등포구 여의대방로 383 (여의도동, 경도빌딩) 323호 자연도자공방","서울 영등포구 여의대방로 383 (여의도동, 경도빌딩) 323호 자연도자공방",영등포구,seoul,37.5264,126.8962
서울 영등포구 영신로30길 9 (영등포동4가) 1층 IKI 이키,서울 영등포구 영신로30길 9 (영등포동4가) 1층 IKI 이키,정보 없음,영등포구,,37.5264,126.8962
"서울 영등포구 영중로 15 (영등포동4가, 타임스퀘어) 오피스A동 20층 패스트파이브","서울 영등포구 영중로 15 (영등포동4가, 타임스퀘어) 오피스A동 20층 패스트파이브",정보 없음,영등포구,,37.5264,126.8962
서울 용산구 서빙고로 137,서울 용산구 서빙고로 137,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,seoul,37.5240867,126.980388
"서울 용산구 서빙고로 137, 국립중앙박물관","서울 용산구 서빙고로 137, 국립중앙박물관",정보 없음,용산구,,37.5323,126.9906
서울 용산구 서빙고로 17 (한강로3가) 상가 1층 70호,서울 용산구 서빙고로 17 (한강로3가) 상가 1층 70호,서울 용산구 서빙고로 17 (한강로3가) 상가 1층 70호,용산구,seoul,37.5323,126.9906
서울 용산구 소월로40길 45 (이태원동) 101동 507호,서울 용산구 소월로40길 45 (이태원동) 101동 507호,정보 없음,용산구,,37.5323,126.9906
서울 용산구 소월로40길 45 (이태원동) 1층 에그쉘,서울 용산구 소월로40길 45 (이태원동) 1층 에그쉘,"서울특별시 용산구 소월로40길 45 1층, 2층",용산구,seoul,37.5420421,126.99145
"서울 용산구 이촌로 5 (한강로3가, 한강그랜드오피스텔) 한강그랜드오피스텔 302호","서울 용산구 이촌로 5 (한강로3가, 한강그랜드오피스텔) 한강그랜드오피스텔 302호","서울 용산구 이촌로 5 (한강로3가, 한강그랜드오피스텔) 한강그랜드오피스텔 302호",용산구,seoul,37.5323,126.9906
서울 용산구 이태원로20가길 1 (이태원동) 3층,서울 용산구 이태원로20가길 1 (이태원동) 3층,정보 없음,용산구,,37.5323,126.9906
서울 용산구 청파로45길 27 (청파동3가) 2층 끝 문 3층,서울 용산구 청파로45길 27 (청파동3가) 2층 끝 문 3층,서울특별시 용산구 청파로45길 27 길찾기 우편번호04313지번서울특별시 용산구 청파동3가 24-59 ...,용산구,seoul,37.5323,126.9906
서울 용산구 한강대로 177 (한강로1가) 2층,서울 용산구 한강대로 177 (한강로1가) 2층,서울 용산구 한강대로 177 (한강로1가) 2층,용산구,seoul,37.5323,126.9906
서울 용산구 한강대로62나길 2 (한강로1가) 2층,서울 용산구 한강대로62나길 2 (한강로1가) 2층,서울 용산구 한강대로62나길 2 (한강로1가) 2층,용산구,seoul,37.5323,126.9906
"서울 용산구 회나무로 7 (이태원동, 화신치과의원) 지하1 감정선프로젝트","서울 용산구 회나무로 7 (이태원동, 화신치과의원) 지하1 감정선프로젝트","서울 용산구 회나무로 7 (이태원동, 화신치과의원) 지하1 감정선프로젝트",용산구,seoul,37.5323,126.9906
서울 은평구 증산로3길 12-25 (증산동) 1층 유스토리,서울 은평구 증산로3길 12-25 (증산동) 1층 유스토리,서울 은평구 증산로3길 12-25 (증산동) 1층 유스토리,은평구,seoul,37.6027,126.9291
서울 종로구 계동4길 10-6 (계동) 1층,서울 종로구 계동4길 10-6 (계동) 1층,서울특별시 종로구 계동4길 10-6 ...,종로구,seoul,37.573,126.9794
서울 종로구 계동길 122-1 (계동) 1층 나비공방 상점,서울 종로구 계동길 122-1 (계동) 1층 나비공방 상점,서울 종로구 계동길 122-1 (계동) 1층 나비공방 상점,종로구,seoul,37.573,126.9794
서울 종로구 계동길 122-1 (계동) 1층 나비상점 공방,서울 종로구 계동길 122-1 (계동) 1층 나비상점 공방,정보 없음,종로구,,37.573,126.9794
서울 종로구 계동길 128 (계동) 3층 301호,서울 종로구 계동길 128 (계동) 3층 301호,서울 종로구 계동길 128 (계동) 3층 301호,종로구,seoul,37.573,126.9794
"서울 종로구 돈화문로 지하 30 (묘동, 3호선 종로3가역) 장소는 요일마다 변경됩니다. / 정확한 주소지는 솜씨당 채팅으로 안내예정","서울 종로구 돈화문로 지하 30 (묘동, 3호선 종로3가역) 장소는 요일마다 변경됩니다. / 정확한 주소지는 솜씨당 채팅으로 안내예정","서울 종로구 돈화문로 지하 30 (묘동, 3호선 종로3가역) 장소는 요일마다 변경됩니다. / 정확한 주소지는 솜씨당 채팅으로 안내예정",종로구,seoul,37.573,126.9794
서울 종로구 동숭3길 6-2 (동숭동) 1층,서울 종로구 동숭3길 6-2 (동숭동) 1층,서울 종로구 동숭3길 6-2 (동숭동) 1층,종로구,seoul,37.573,126.9794
서울 종로구 북촌로 52 (가회동) B1 가회민화박물관,서울 종로구 북촌로 52 (가회동) B1 가회민화박물관,서울 종로구 북촌로 52 (가회동) B1 가회민화박물관,종로구,seoul,37.573,126.9794
서울 종로구 사직로 161 경복궁 매표소 앞,서울 종로구 사직로 161 경복궁 매표소 앞,정보 없음,종로구,,37.573,126.9794
서울 종로구 사직로9길 18-1 (사직동) 꽃집 콜럼바인,서울 종로구 사직로9길 18-1 (사직동) 꽃집 콜럼바인,서울특별시 종로구 사직로9길 18-1 ...,종로구,seoul,37.573,126.9794
