name,key,mapped_region_id,district,address,lat,lng
울산광역시 울주군 삼남면 가천리 304-2 1층,울산광역시 울주군 삼남면 가천리 304-2 1층,ulsan,울주군,울산광역시 울주군 삼남면 가천리 304-2,,
울산광역시 울주군 상북면 알프스온천5길 103-8 산악문화센터,산악문화센터,ulsan,울주군,울산광역시 울주군 상북면 알프스온천5길 103-8,,
울산북구문화예술회관,울산북구문화예술회관,ulsan,북구,울산광역시 북구 산업로 1000,,
유동룡미술관(이타미준뮤지엄),유동룡미술관(이타미준뮤지엄),jeju,제주시,제주특별자치도 제주시 한림읍 용금로 906-10,,
유에코(울산전시컨벤션센터),유에코(울산전시컨벤션센터),ulsan,울주군,울산광역시 울주군 삼남읍 울산역로 255,,
유엔평화기념관,유엔평화기념관,busan,남구,부산 남구 홍곡로320번길 106,,
의정부예술의전당 대극장,의정부예술의전당,gyeonggi,의정부시,경기도 의정부시 의정로 1,,
인천 계양구 작전동 도두리로 58 203호,인천 계양구 작전동 도두리로 58 203호,incheon,계양구,인천 계양구 작전동 도두리로 58 203호,,
인천 서구 연희동 청라에메랄드로99 지젤엠청라 지하1층,인천 서구 연희동 청라에메랄드로99 지젤엠청라 지하1층,incheon,서구,인천 서구 연희동 청라에메랄드로99,,
인천 서구 오류동 정서진1로 41  경인아라뱃길여객터미널 105호,인천 서구 오류동 정서진1로 41  경인아라뱃길여객터미널 105호,incheon,서구,인천 서구 오류동 정서진1로 41,,
인천 서구 환경로 42 국립생물자원관,국립생물자원관,incheon,서구,인천 서구 환경로 42,,
인천 의사직업체험 드림닥터,인천 의사직업체험 드림닥터,,,정보 없음,,
인천광역시 강화군 삼산면 삼산남로604번길 6-7 석모도해수온탕,석모도해수온탕,incheon,강화군,인천광역시 강화군 삼산면 삼산남로604번길 6-7,,
인천광역시 강화군 하점면 강화대로 994-19 강화역사박물관,강화역사박물관,incheon,강화군,인천광역시 강화군 하점면 강화대로 994-19,,
인천광역시 계양구 계양산로 101,인천광역시 계양구 계양산로 101,incheon,계양구,인천광역시 계양구 계양산로 101,,
인천광역시 미추홀구 매소홀로 618 문학경기장,문학경기장,incheon,미추홀구,인천광역시 미추홀구 매소홀로 618,,
인천광역시 서구 도요지로 54 녹청자박물관 1~2층,녹청자박물관 1~2층,incheon,서구,인천광역시 서구 도요지로 54,,
인천광역시 연수구 센트럴로 217 국립세계문자박물관,국립세계문자박물관,incheon,연수구,인천광역시 연수구 센트럴로 217,,
인천광역시 연수구 신송로118번길 35 생태학습관 생태교육관,생태학습관 생태교육관,incheon,연수구,인천광역시 연수구 신송로118번길 35,,
인천광역시 중구 신포로23번길 80,인천광역시 중구 신포로23번길 80,incheon,중구,인천광역시 중구 신포로23번길 80,,
인천광역시 중구 신포로23번길 83 진성빌딩,인천광역시 중구 신포로23번길 83 진성빌딩,incheon,중구,인천광역시 중구 신포로23번길 83,,
인천광역시 중구 월미로 294 국립인천해양박물관,국립인천해양박물관,incheon,중구,인천광역시 중구 월미로 294,,
전남 담양군 담양읍 담양88로 428 담양곤충박물관,담양곤충박물관,jeonnam,담양군,전남 담양군 담양읍 담양88로 428,,
전남 여수시 박람회길 1 국제관 A동 3층,전남 여수시 박람회길 1 국제관 A동 3층,jeonnam,여수시,전남 여수시 박람회길 1,,
전라남도 광양시 광장로 112-20 상가동 2층 202호 라움라탄,라움라탄,,광양시,전라남도 광양시 광장로 112-20,,
전라남도 순천시 조곡동 159-14 생태비즈니스센터 2층,생태비즈니스센터,,순천시,전라남도 순천시 조곡동 159-14,,
전라남도 순천시 해룡면 신대리 2052-3 303호,전라남도 순천시 해룡면 신대리 2052-3 303호,,순천시,전라남도 순천시 해룡면 신대리 2052-3,,
전라남도 화순군 화순읍 부처샘길 1-3,전라남도 화순군 화순읍 부처샘길 1-3,,화순군,전라남도 화순군 화순읍 부처샘길 1-3,,
전라북도 전주시 덕진구 송천동1가 107-227 1층 꽃집 르모멍유,꽃집 르모멍유,,전주시,전라북도 전주시 덕진구 송천동1가 107-227,,
전라북도 전주시 완산구 다가동3가 24-12 2층,전라북도 전주시 완산구 다가동3가 24-12 2층,,전주시,전라북도 전주시 완산구 다가동3가 24-12,,
"전라북도 전주시 완산구 동문길 72-1 1층 기쁨,가득","기쁨,가득",,전주시,전라북도 전주시 완산구 동문길 72-1,,
전북특별자치도 고창군,전북특별자치도 고창군,jeonbuk,고창군,전북특별자치도 고창군,,
전북특별자치도 남원시 운봉읍 운봉로 147-11 백두대간 유아숲체험원,백두대간 유아숲체험원,jeonbuk,남원시,전북특별자치도 남원시 운봉읍 운봉로 147-11,,
전북특별자치도 남원시 운봉읍 운봉로 151,전북특별자치도 남원시 운봉읍 운봉로 151,jeonbuk,남원시,전북특별자치도 남원시 운봉읍 운봉로 151,,
전북특별자치도 전주시 덕진구 팔복로 59 (주)전주페이퍼 전주한지박물관,전주페이퍼 전주한지박물관,jeonbuk,전주시,전북특별자치도 전주시 덕진구 팔복로 59,,
전북특별자치도 전주시 완산구 홍산4길 6 골든시티 506호,전북특별자치도 전주시 완산구 홍산4길 6 골든시티 506호,jeonbuk,전주시,전북특별자치도 전주시 완산구 홍산4길 6,,
전북특별자치도 정읍시 내장산로 370-12 정읍시립박물관 정읍시립박물관,정읍시립박물관,jeonbuk,정읍시,전북특별자치도 정읍시 내장산로 370-12,,
전주시 완산구 효자4동 척동1길,전주시 완산구 효자4동 척동1길,,완산구,전주시 완산구 효자4동 척동1길,,
제주 그리스신화박물관＆트릭아이 미술관,제주 그리스신화박물관＆트릭아이 미술관,jeju,제주시,제주 제주시 한림읍 광산로 942,,
제주 무지개요트,제주 무지개요트,jeju,제주시,제주특별자치도 제주시 도두항길 28-12,,
제주 선녀와나무꾼,제주 선녀와나무꾼,jeju,제주시,제주특별자치도 제주시 조천읍 선교로 267,,
제주 소인국 테마파크,제주 소인국 테마파크,jeju,서귀포시,제주특별자치도 서귀포시 안덕면 화순서동로 347,,
제주 스누피가든,제주 스누피가든,jeju,제주시,제주특별자치도 제주시 구좌읍 금백조로 930,,
제주 오레브스파,제주 오레브스파,jeju,서귀포시,제주특별자치도 서귀포시 태평로 152,,
제주 점보빌리지,제주 점보빌리지,jeju,서귀포시,제주특별자치도 서귀포시 안덕면 평화로319번길 31-11,,
제주 허브동산,제주 허브동산,jeju,서귀포시,제주특별자치도 서귀포시 표선면 돈오름로 170,,
제주도 서귀포시 남원읍 태위로 238,제주도 서귀포시 남원읍 태위로 238,jeju,서귀포시,제주도 서귀포시 남원읍 태위로 238,,
제주도 서귀포시 대천동 2929-9,제주도 서귀포시 대천동 2929-9,jeju,서귀포시,제주도 서귀포시 대천동 2929-9,,
제주도 서귀포시 성산읍 신산리 1085-4 102호 별빛작업실,별빛작업실,jeju,서귀포시,제주도 서귀포시 성산읍 신산리 1085-4,,
제주도 서귀포시 신효동 효돈로123번길 21-1,제주도 서귀포시 신효동 효돈로123번길 21-1,jeju,서귀포시,제주도 서귀포시 신효동 효돈로123번길 21-1,,
제주도 서귀포시 안덕면 사계리 사계북로51번길,제주도 서귀포시 안덕면 사계리 사계북로51번길,jeju,서귀포시,제주도 서귀포시 안덕면 사계리 사계북로51번길,,
"제주도 서귀포시 하효동 효돈순환로 217-6, 1층","제주도 서귀포시 하효동 효돈순환로 217-6, 1층",jeju,서귀포시,"제주도 서귀포시 하효동 효돈순환로 217-6, 1층",,
제주도 제주시 구좌읍 동복로 56-3,제주도 제주시 구좌읍 동복로 56-3,jeju,제주시,제주도 제주시 구좌읍 동복로 56-3,,
제주도 제주시 도두동 도두3길,제주도 제주시 도두동 도두3길,jeju,제주시,제주도 제주시 도두동 도두3길,,
제주도 제주시 도두동 도두3길28 아트공간길,아트공간길,jeju,제주시,제주도 제주시 도두동 도두3길28,,
제주도 제주시 애월읍 하가리 978 봄의손메,봄의손메,jeju,제주시,제주도 제주시 애월읍 하가리 978,,
제주도 제주시 연동 삼무로1길 10,제주도 제주시 연동 삼무로1길 10,jeju,제주시,제주도 제주시 연동 삼무로1길 10,,
제주도 제주시 오라일동,제주도 제주시 오라일동,jeju,제주시,제주도 제주시 오라일동,,
제주도 제주시 용담이동 464-12 1층 스튜디오 유랑,스튜디오 유랑,jeju,제주시,제주도 제주시 용담이동 464-12,,
"제주도 제주시 이도2동 1180-12 3층, 아일랜드터프팅",아일랜드터프팅,jeju,제주시,제주도 제주시 이도2동 1180-12,,
제주특별자치도 서귀포시 대정읍 비행장로35번길 16 갈색대문 돌담집,갈색대문 돌담집,jeju,서귀포시,제주특별자치도 서귀포시 대정읍 비행장로35번길 16,,
제주특별자치도 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관 세계자동차 제주박물관,세계자동차 제주박물관,jeju,서귀포시,제주특별자치도 서귀포시 안덕면 중산간서로 1610,,
제주특별자치도 서귀포시 월드컵로 33 제주월드컵경기장,제주월드컵경기장,jeju,서귀포시,제주특별자치도 서귀포시 월드컵로 33,,
제주특별자치도 제주시 구좌읍 일주동로 2706-27 오리온제주용암수,오리온제주용암수,jeju,제주시,제주특별자치도 제주시 구좌읍 일주동로 2706-27,,
제주특별자치도 제주시 도두일동 1809-1 아트공간길,아트공간길,jeju,제주시,제주특별자치도 제주시 도두일동 1809-1,,
제주특별자치도 제주시 산록북로 421-1 제주과학고등학교,제주과학고등학교,jeju,제주시,제주특별자치도 제주시 산록북로 421-1,,
제주특별자치도 제주시 선돌목동길 60 별빛누리공원,별빛누리공원,jeju,제주시,제주특별자치도 제주시 선돌목동길 60,,
제주특별자치도 제주시 애월읍 평화로 1885,제주특별자치도 제주시 애월읍 평화로 1885,jeju,제주시,제주특별자치도 제주시 애월읍 평화로 1885,,
제주특별자치도 제주시 애월읍 하가리 978 봄의손메,봄의손메,jeju,제주시,제주특별자치도 제주시 애월읍 하가리 978,,
제주특별자치도 제주시 연동 1483 행복이가득한집 지하상가 타라공방,행복이가득한집 지하상가 타라공방,jeju,제주시,제주특별자치도 제주시 연동 1483,,
제주특별자치도 제주시 연동 443 행복이가득한집 지하상가,행복이가득한집 지하상가,jeju,제주시,제주특별자치도 제주시 연동 443,,
제주특별자치도 제주시 연동 443 행복이가득한집 지하상가 타라공방,행복이가득한집 지하상가,jeju,제주시,제주특별자치도 제주시 연동 443,,
제주특별자치도 제주시 연동 495-3 행복이가득한집 지하상가 타라공방,행복이가득한집 지하상가,jeju,제주시,제주특별자치도 제주시 연동 443,,
제주특별자치도 제주시 조천읍 조함해안로 378 메르빌 함덕잠수함 컨테이너,메르빌 함덕잠수함 컨테이너,jeju,제주시,제주특별자치도 제주시 조천읍 조함해안로 378,,
주소: 대구 달성군 유가읍 테크노대로6길 20 국립대구과학관 본관 1층 상설전시 1관에서 집결,국립대구과학관,daegu,달성군,대구 달성군 유가읍 테크노대로6길 20,,
참소리축음기＆에디슨과학박물관,참소리축음기＆에디슨과학박물관,gangwon,강릉시,강원특별자치도 강릉시 경포로 393,,
천안예술의전당 대공연장,천안예술의전당 대공연장,chungnam,천안시,충남 천안시 동남구 성남면 종합휴양지로 185,,
청주 쿵스 롤러스케이트장,청주 쿵스 롤러스케이트장,,청주시,충청북도 청주시 상당구 성안로 19-2,,
춘천 한림대학교 일송아트홀,춘천 한림대학교 일송아트홀,gangwon,춘천시,강원 춘천시 한림대학길 1,,
춘천시 남산면 방하리 197번지 남이섬내 춘천시 강원도 KR,춘천시 남산면 방하리 197번지 남이섬내,,,춘천시 남산면 방하리 197번지,,
충남 아산시 실옥로 216,충남 아산시 실옥로 216,chungnam,아산시,충남 아산시 실옥로 216,,
충청남도 논산시 연산면 선비로604번길 27 아바바 커피 농장,아바바 커피 농장,,논산시,충청남도 논산시 연산면 선비로604번길 27,,
충청남도 논산시 연산면 선비로604번길 27 아바바 커피농장,아바바 커피 농장,,논산시,충청남도 논산시 연산면 선비로604번길 27,,
충청남도 아산시 온천동 81-15 1층 예진아트공방,예진아트공방,,아산시,충청남도 아산시 온천동 81-15,,
충청남도 천안시 동남구 먹거리8길 9 1층 뤼미에르 퍼퓸 천안,뤼미에르 퍼퓸 천안,,천안시,충청남도 천안시 동남구 먹거리8길 9,,
충청남도 천안시 동남구 원거리11길 17 1층 101호,충청남도 천안시 동남구 원거리11길 17 1층 101호,,천안시,충청남도 천안시 동남구 원거리11길 17,,
충청남도 천안시 서북구 불당동 720 한나프라자 8층,충청남도 천안시 서북구 불당동 720 한나프라자 8층,,천안시,충청남도 천안시 서북구 불당동 720,,
충청북도 청주시 상당구 북문로2가 114-14 3번출구 카페,충청북도 청주시 상당구 북문로2가 114-14 3번출구 카페,,청주시,충청북도 청주시 상당구 북문로2가 114-14,,
충청북도 청주시 상당구 석교동 3-3 1층,충청북도 청주시 상당구 석교동 3-3 1층,,청주시,충청북도 청주시 상당구 석교동 3-3,,
충청북도 청주시 상당구 율량동 807-7 커피미각,커피미각,,청주시,충청북도 청주시 상당구 율량동 807-7,,
충청북도 청주시 흥덕구 복대동 3379 지웰시티,충청북도 청주시 흥덕구 복대동 3379 지웰시티,,청주시,충청북도 청주시 흥덕구 복대동 3379,,
충청북도 청주시 흥덕구 봉명동 543-3 직지시장 내,충청북도 청주시 흥덕구 봉명동 543-3 직지시장 내,,청주시,충청북도 청주시 흥덕구 봉명동 543-3,,
충청북도 청주시 흥덕구 증안로22번길 13-5 층 올대디,올대디,,청주시,충청북도 청주시 흥덕구 증안로22번길 13-5,,
충청북도 청주시 흥덕구 직지대로639번길 91,충청북도 청주시 흥덕구 직지대로639번길 91,,청주시,충청북도 청주시 흥덕구 직지대로639번길 91,,
카페 데쎄르룸,카페 데쎄르룸,seoul,강남구,서울 강남구 봉은사로51길 13,,
컬러온스튜디오,컬러온스튜디오,seoul,성동구,서울 성동구 연무장길 76,,
통영 스카이라인루지,통영 스카이라인루지,,통영시,경상남도 통영시 발개로 178,,
파밀리아플라워&까페,파밀리아플라워&까페,gyeonggi,김포시,경기도 김포시 김포한강7로22번길 174-80,,
펫푸드스쿨,펫푸드스쿨,incheon,부평구,인천 부평구 장제로 196 (부평동),,
현대백화점 미아점 10층 문화홀,현대백화점 미아점,seoul,성북구,서울특별시 성북구 동소문로 315,,
호텔인터불고 대구 컨벤션홀,호텔인터불고 대구 컨벤션홀,daegu,수성구,대구 수성구 팔현길 212,,
황룡사 역사 문화관,황룡사 역사 문화관,gyeongbuk,경주시,경북 경주시 임해로 64-19,,
